whole_path,taxid,name_clean,command
 AcerumDSM5522_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1120918,AcerumDSM5522,"seqfu cat --append ""|kraken:taxid|1120918""  AcerumDSM5522_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_AcerumDSM5522.fasta"
 AciferpGA4_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,905,AciferpGA4,"seqfu cat --append ""|kraken:taxid|905""  AciferpGA4_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_AciferpGA4.fasta"
 AciferWCC6_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,905,AciferWCC6,"seqfu cat --append ""|kraken:taxid|905""  AciferWCC6_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_AciferWCC6.fasta"
 AcispDSM11652_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,346222,AcispDSM11652,"seqfu cat --append ""|kraken:taxid|346222""  AcispDSM11652_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_AcispDSM11652.fasta"
 ActdenPA_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,52767,ActdenPA,"seqfu cat --append ""|kraken:taxid|52767""  ActdenPA_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ActdenPA.fasta"
 ActnasKPR1_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,208480,ActnasKPR1,"seqfu cat --append ""|kraken:taxid|208480""  ActnasKPR1_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ActnasKPR1.fasta"
 ActrumDSM27982_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,332524,ActrumDSM27982,"seqfu cat --append ""|kraken:taxid|332524""  ActrumDSM27982_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ActrumDSM27982.fasta"
 ActrumKPR7B_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,332524,ActrumKPR7B,"seqfu cat --append ""|kraken:taxid|332524""  ActrumKPR7B_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ActrumKPR7B.fasta"
 AllhisDSM15230_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,209880,AllhisDSM15230,"seqfu cat --append ""|kraken:taxid|209880""  AllhisDSM15230_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_AllhisDSM15230.fasta"
 AnalipLB2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1408423,AnalipLB2005,"seqfu cat --append ""|kraken:taxid|1408423""  AnalipLB2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_AnalipLB2005.fasta"
 AnaspRM50_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1200557,AnaspRM50,"seqfu cat --append ""|kraken:taxid|1200557""  AnaspRM50_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_AnaspRM50.fasta"
 BaccerKPR7A_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1396,BaccerKPR7A,"seqfu cat --append ""|kraken:taxid|1396""  BaccerKPR7A_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BaccerKPR7A.fasta"
 BaclicVTM3R78_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1402,BaclicVTM3R78,"seqfu cat --append ""|kraken:taxid|1402""  BaclicVTM3R78_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BaclicVTM3R78.fasta"
 BacspMB2021_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1408303,BacspMB2021,"seqfu cat --append ""|kraken:taxid|1408303""  BacspMB2021_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacspMB2021.fasta"
 BacbacKHT7_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1855373,BacbacKHT7,"seqfu cat --append ""|kraken:taxid|1855373""  BacbacKHT7_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacbacKHT7.fasta"
 BacbacWCE2004_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1945890,BacbacWCE2004,"seqfu cat --append ""|kraken:taxid|1945890""  BacbacWCE2004_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacbacWCE2004.fasta"
 BacbacWCE2008_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1945891,BacbacWCE2008,"seqfu cat --append ""|kraken:taxid|1945891""  BacbacWCE2008_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacbacWCE2008.fasta"
 BacovaNLAEzlC57_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,28116,BacovaNLAEzlC57,"seqfu cat --append ""|kraken:taxid|28116""  BacovaNLAEzlC57_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacovaNLAEzlC57.fasta"
 BacovaNLAEzlC500_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,28116,BacovaNLAEzlC500,"seqfu cat --append ""|kraken:taxid|28116""  BacovaNLAEzlC500_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacovaNLAEzlC500.fasta"
 BacspAR20_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,93975,BacspAR20,"seqfu cat --append ""|kraken:taxid|93975""  BacspAR20_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_BacspAR20.fasta"
 BacspAR29_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,93974,BacspAR29,"seqfu cat --append ""|kraken:taxid|93974""  BacspAR29_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_BacspAR29.fasta"
 BacspGa6A1_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410607,BacspGa6A1,"seqfu cat --append ""|kraken:taxid|1410607""  BacspGa6A1_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacspGa6A1.fasta"
 BacspGa6A2_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410608,BacspGa6A2,"seqfu cat --append ""|kraken:taxid|1410608""  BacspGa6A2_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacspGa6A2.fasta"
 BactheKPPR3_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,818,BactheKPPR3,"seqfu cat --append ""|kraken:taxid|818""  BactheKPPR3_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_BactheKPPR3.fasta"
 BactheNLAEzlC579_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,818,BactheNLAEzlC579,"seqfu cat --append ""|kraken:taxid|818""  BactheNLAEzlC579_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BactheNLAEzlC579.fasta"
 BacvulNLAEzlG202_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,821,BacvulNLAEzlG202,"seqfu cat --append ""|kraken:taxid|821""  BacvulNLAEzlG202_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacvulNLAEzlG202.fasta"
 BacxylNLAEzlC202_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,371601,BacxylNLAEzlC202,"seqfu cat --append ""|kraken:taxid|371601""  BacxylNLAEzlC202_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacxylNLAEzlC202.fasta"
 BacxylNLAEzlG339_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,371601,BacxylNLAEzlG339,"seqfu cat --append ""|kraken:taxid|371601""  BacxylNLAEzlG339_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BacxylNLAEzlG339.fasta"
 BassucDSM22022_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,653940,BassucDSM22022,"seqfu cat --append ""|kraken:taxid|653940""  BassucDSM22022_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_BassucDSM22022.fasta"
 BassucKPR2_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,653940,BassucKPR2,"seqfu cat --append ""|kraken:taxid|653940""  BassucKPR2_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_BassucKPR2.fasta"
 BifadoDSM20087_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410644,BifadoDSM20087,"seqfu cat --append ""|kraken:taxid|1410644""  BifadoDSM20087_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifadoDSM20087.fasta"
 BifbifCalf96_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1681,BifbifCalf96,"seqfu cat --append ""|kraken:taxid|1681""  BifbifCalf96_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifbifCalf96.fasta"
 BifbouDSM20432_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410645,BifbouDSM20432,"seqfu cat --append ""|kraken:taxid|1410645""  BifbouDSM20432_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifbouDSM20432.fasta"
 BifbreRP2_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1685,BifbreRP2,"seqfu cat --append ""|kraken:taxid|1685""  BifbreRP2_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifbreRP2.fasta"
 BiflonAGR2137_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280702,BiflonAGR2137,"seqfu cat --append ""|kraken:taxid|1280702""  BiflonAGR2137_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BiflonAGR2137.fasta"
 BifmerDSM6492_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410646,BifmerDSM6492,"seqfu cat --append ""|kraken:taxid|1410646""  BifmerDSM6492_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifmerDSM6492.fasta"
 BifpseAGR2145_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280701,BifpseAGR2145,"seqfu cat --append ""|kraken:taxid|1280701""  BifpseAGR2145_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifpseAGR2145.fasta"
 BifpseglDSM20092_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410605,BifpseglDSM20092,"seqfu cat --append ""|kraken:taxid|1410605""  BifpseglDSM20092_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifpseglDSM20092.fasta"
 BifrumDSM6489_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410647,BifrumDSM6489,"seqfu cat --append ""|kraken:taxid|1410647""  BifrumDSM6489_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifrumDSM6489.fasta"
 BifspAGR2158_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280675,BifspAGR2158,"seqfu cat --append ""|kraken:taxid|1280675""  BifspAGR2158_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BifspAGR2158.fasta"
 BiftheDSM20212_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410648,BiftheDSM20212,"seqfu cat --append ""|kraken:taxid|1410648""  BiftheDSM20212_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BiftheDSM20212.fasta"
 BlaschDSM10518_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410649,BlaschDSM10518,"seqfu cat --append ""|kraken:taxid|1410649""  BlaschDSM10518_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BlaschDSM10518.fasta"
 BlautiaspSF50_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1520805,BlautiaspSF50,"seqfu cat --append ""|kraken:taxid|1520805""  BlautiaspSF50_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_BlautiaspSF50.fasta"
 BlawexAGR2146_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280691,BlawexAGR2146,"seqfu cat --append ""|kraken:taxid|1280691""  BlawexAGR2146_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_BlawexAGR2146.fasta"
 ButfibAB2020_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280697,ButfibAB2020,"seqfu cat --append ""|kraken:taxid|1280697""  ButfibAB2020_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButfibAB2020.fasta"
 ButfibAR40_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,831,ButfibAR40,"seqfu cat --append ""|kraken:taxid|831""  ButfibAR40_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButfibAR40.fasta"
 ButfibFE2007_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280700,ButfibFE2007,"seqfu cat --append ""|kraken:taxid|1280700""  ButfibFE2007_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButfibFE2007.fasta"
 ButfibMD2001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280703,ButfibMD2001,"seqfu cat --append ""|kraken:taxid|1280703""  ButfibMD2001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButfibMD2001.fasta"
 ButfibND3005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280696,ButfibND3005,"seqfu cat --append ""|kraken:taxid|1280696""  ButfibND3005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButfibND3005.fasta"
 ButfibWTE3004_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280699,ButfibWTE3004,"seqfu cat --append ""|kraken:taxid|1280699""  ButfibWTE3004_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButfibWTE3004.fasta"
 ButfibYRB2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280687,ButfibYRB2005,"seqfu cat --append ""|kraken:taxid|1280687""  ButfibYRB2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButfibYRB2005.fasta"
 ButhunNK4A153_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,877422,ButhunNK4A153,"seqfu cat --append ""|kraken:taxid|877422""  ButhunNK4A153_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButhunNK4A153.fasta"
 ButhunXBD2006_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,185008,ButhunXBD2006,"seqfu cat --append ""|kraken:taxid|185008""  ButhunXBD2006_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ButhunXBD2006.fasta"
 ButproFD2007_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1408431,ButproFD2007,"seqfu cat --append ""|kraken:taxid|1408431""  ButproFD2007_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButproFD2007.fasta"
 ButproP6B7_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410650,ButproP6B7,"seqfu cat --append ""|kraken:taxid|1410650""  ButproP6B7_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButproP6B7.fasta"
 ButproP18_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,43305,ButproP18,"seqfu cat --append ""|kraken:taxid|43305""  ButproP18_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButproP18.fasta"
 ButspAC2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280672,ButspAC2005,"seqfu cat --append ""|kraken:taxid|1280672""  ButspAC2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspAC2005.fasta"
 ButspAD3002_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280670,ButspAD3002,"seqfu cat --append ""|kraken:taxid|1280670""  ButspAD3002_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspAD3002.fasta"
 ButspAE2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1496722,ButspAE2005,"seqfu cat --append ""|kraken:taxid|1496722""  ButspAE2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspAE2005.fasta"
 ButspAE2015_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280663,ButspAE2015,"seqfu cat --append ""|kraken:taxid|1280663""  ButspAE2015_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspAE2015.fasta"
 ButspAE2032_FD/Assembly/QC_and_Genome_Assembly/final.assembly.fasta,1458463,ButspAE2032,"seqfu cat --append ""|kraken:taxid|1458463""  ButspAE2032_FD/Assembly/QC_and_Genome_Assembly/final.assembly.fasta > N_ButspAE2032.fasta"
 ButspAE3003_FD/Assembly/QC_and_Genome_Assembly/final.assembly.fasta,1496721,ButspAE3003,"seqfu cat --append ""|kraken:taxid|1496721""  ButspAE3003_FD/Assembly/QC_and_Genome_Assembly/final.assembly.fasta > N_ButspAE3003.fasta"
 ButspAE3004_FD/Assembly/QC_and_Genome_Assembly/final.assembly.fasta,1506994,ButspAE3004,"seqfu cat --append ""|kraken:taxid|1506994""  ButspAE3004_FD/Assembly/QC_and_Genome_Assembly/final.assembly.fasta > N_ButspAE3004.fasta"
 ButspAE3006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280673,ButspAE3006,"seqfu cat --append ""|kraken:taxid|1280673""  ButspAE3006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspAE3006.fasta"
 ButspAE3009_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280666,ButspAE3009,"seqfu cat --append ""|kraken:taxid|1280666""  ButspAE3009_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspAE3009.fasta"
 ButspFC2001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280671,ButspFC2001,"seqfu cat --append ""|kraken:taxid|1280671""  ButspFC2001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspFC2001.fasta"
 ButspFCS006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280684,ButspFCS006,"seqfu cat --append ""|kraken:taxid|1280684""  ButspFCS006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspFCS006.fasta"
 ButspFCS014_FD/Assembly/QC_and_Genome_Assembly/finalContigs.fasta,1408304,ButspFCS014,"seqfu cat --append ""|kraken:taxid|1408304""  ButspFCS014_FD/Assembly/QC_and_Genome_Assembly/finalContigs.fasta > N_ButspFCS014.fasta"
 ButspINlla14_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1520808,ButspINlla14,"seqfu cat --append ""|kraken:taxid|1520808""  ButspINlla14_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ButspINlla14.fasta"
 ButspINlla16_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1520807,ButspINlla16,"seqfu cat --append ""|kraken:taxid|1520807""  ButspINlla16_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ButspINlla16.fasta"
 ButspINlla18_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1520806,ButspINlla18,"seqfu cat --append ""|kraken:taxid|1520806""  ButspINlla18_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ButspINlla18.fasta"
 ButspINlla21_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1520811,ButspINlla21,"seqfu cat --append ""|kraken:taxid|1520811""  ButspINlla21_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ButspINlla21.fasta"
 ButspLB2008_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1408305,ButspLB2008,"seqfu cat --append ""|kraken:taxid|1408305""  ButspLB2008_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspLB2008.fasta"
 ButspLC3010_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280680,ButspLC3010,"seqfu cat --append ""|kraken:taxid|1280680""  ButspLC3010_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspLC3010.fasta"
 ButspM55_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1855323,ButspM55,"seqfu cat --append ""|kraken:taxid|1855323""  ButspM55_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspM55.fasta"
 ButspMB2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280678,ButspMB2005,"seqfu cat --append ""|kraken:taxid|1280678""  ButspMB2005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspMB2005.fasta"
 ButspMC2013_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280686,ButspMC2013,"seqfu cat --append ""|kraken:taxid|1280686""  ButspMC2013_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspMC2013.fasta"
 ButspMC2021_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1408306,ButspMC2021,"seqfu cat --append ""|kraken:taxid|1408306""  ButspMC2021_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspMC2021.fasta"
 ButspNC2002_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410610,ButspNC2002,"seqfu cat --append ""|kraken:taxid|1410610""  ButspNC2002_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspNC2002.fasta"
 ButspNC2007_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280683,ButspNC2007,"seqfu cat --append ""|kraken:taxid|1280683""  ButspNC2007_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspNC2007.fasta"
 ButspNC3005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280685,ButspNC3005,"seqfu cat --append ""|kraken:taxid|1280685""  ButspNC3005_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspNC3005.fasta"
 ButspOB235_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1761780,ButspOB235,"seqfu cat --append ""|kraken:taxid|1761780""  ButspOB235_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspOB235.fasta"
 ButspSu6_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1520810,ButspSu6,"seqfu cat --append ""|kraken:taxid|1520810""  ButspSu6_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ButspSu6.fasta"
 ButspTB_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1520809,ButspTB,"seqfu cat --append ""|kraken:taxid|1520809""  ButspTB_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ButspTB.fasta"
 ButspVCB2001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280667,ButspVCB2001,"seqfu cat --append ""|kraken:taxid|1280667""  ButspVCB2001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspVCB2001.fasta"
 ButspVCB2006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280679,ButspVCB2006,"seqfu cat --append ""|kraken:taxid|1280679""  ButspVCB2006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspVCB2006.fasta"
 ButspVCD2006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280664,ButspVCD2006,"seqfu cat --append ""|kraken:taxid|1280664""  ButspVCD2006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspVCD2006.fasta"
 ButspWCD2001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280681,ButspWCD2001,"seqfu cat --append ""|kraken:taxid|1280681""  ButspWCD2001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspWCD2001.fasta"
 ButspWCD3002_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280676,ButspWCD3002,"seqfu cat --append ""|kraken:taxid|1280676""  ButspWCD3002_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspWCD3002.fasta"
 ButspWCE2006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410611,ButspWCE2006,"seqfu cat --append ""|kraken:taxid|1410611""  ButspWCE2006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspWCE2006.fasta"
 ButspXBB1001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280682,ButspXBB1001,"seqfu cat --append ""|kraken:taxid|1280682""  ButspXBB1001_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspXBB1001.fasta"
 ButspXPD2002_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280665,ButspXPD2002,"seqfu cat --append ""|kraken:taxid|1280665""  ButspXPD2002_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspXPD2002.fasta"
 ButspXPD2006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1280668,ButspXPD2006,"seqfu cat --append ""|kraken:taxid|1280668""  ButspXPD2006_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ButspXPD2006.fasta"
 ButspYAB3001_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1520812,ButspYAB3001,"seqfu cat --append ""|kraken:taxid|1520812""  ButspYAB3001_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_ButspYAB3001.fasta"
 CelspKH9_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1855324,CelspKH9,"seqfu cat --append ""|kraken:taxid|1855324""  CelspKH9_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_CelspKH9.fasta"
 CitspNLAEzlC269_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1855329,CitspNLAEzlC269,"seqfu cat --append ""|kraken:taxid|1855329""  CitspNLAEzlC269_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_CitspNLAEzlC269.fasta"
 ClobacNK3B98_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,877414,ClobacNK3B98,"seqfu cat --append ""|kraken:taxid|877414""  ClobacNK3B98_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ClobacNK3B98.fasta"
 ClobacR7_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1898207,ClobacR7,"seqfu cat --append ""|kraken:taxid|1898207""  ClobacR7_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ClobacR7.fasta"
 ClobacWTE2008_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,3046383,ClobacWTE2008,"seqfu cat --append ""|kraken:taxid|3046383""  ClobacWTE2008_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_ClobacWTE2008.fasta"
 CloaerDSM5434_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta,1410651,CloaerDSM5434,"seqfu cat --append ""|kraken:taxid|1410651""  CloaerDSM5434_FD/Assembly/QC_and_Genome_Assembly/submission.assembly.fasta > N_CloaerDSM5434.fasta"
 CloalgB3_FD/Assembly/QC_and_Genome_Assembly/final.assembly.fasta,37659,CloalgB3,"seqfu cat --append ""|kraken:taxid|37659""  CloalgB3_FD/Assembly/QC_and_Genome_Assembly/final.assembly.fasta > N_CloalgB3.fasta"
 CloamiF_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta,1121296,CloamiF,"seqfu cat --append ""|kraken:taxid|1121296""  CloamiF_FD/Assembly/QC_and_Genome_Assembly/assembly.fasta > N_CloamiF.fasta"
